session_id,uid_hash,uid_plain_local,t_reader_A,t_reader_B,delta_ms
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.701331,2025-11-11T10:38:10.696331,5.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.749331,2025-11-11T10:38:10.745331,4.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.794331,2025-11-11T10:38:10.793331,1.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.836331,2025-11-11T10:38:10.834331,2.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.868331,2025-11-11T10:38:10.872331,4.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.916331,2025-11-11T10:38:10.915331,1.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:10.988331,2025-11-11T10:38:10.986331,2.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.017331,2025-11-11T10:38:11.018331,1.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.069331,2025-11-11T10:38:11.072331,3.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.185331,2025-11-11T10:38:11.181331,4.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.259331,2025-11-11T10:38:11.264331,5.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.342331,2025-11-11T10:38:11.337331,5.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.427331,2025-11-11T10:38:11.423331,4.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.459331,2025-11-11T10:38:11.463331,4.0
S20251110_S3_P12_run3,3d9f24,3D9F24,2025-11-11T10:38:11.497331,2025-11-11T10:38:11.497331,0.0
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:05.709329,2025-11-11T10:38:05.706330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:05.836329,2025-11-11T10:38:05.832330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:05.909329,2025-11-11T10:38:05.912330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.029329,2025-11-11T10:38:06.031330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.064329,2025-11-11T10:38:06.066330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.105329,2025-11-11T10:38:06.102330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.155329,2025-11-11T10:38:06.156330,1.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.238329,2025-11-11T10:38:06.234330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.261329,2025-11-11T10:38:06.262330,1.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.306329,2025-11-11T10:38:06.303330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.348329,2025-11-11T10:38:06.351330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.792329,2025-11-11T10:38:06.789330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.837329,2025-11-11T10:38:06.837330,0.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.944329,2025-11-11T10:38:06.944330,0.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:06.990329,2025-11-11T10:38:06.988330,1.9989999999999999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.156329,2025-11-11T10:38:07.153330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.307329,2025-11-11T10:38:07.304330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.385329,2025-11-11T10:38:07.388330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.428329,2025-11-11T10:38:07.432330,4.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.508329,2025-11-11T10:38:07.504330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.797329,2025-11-11T10:38:07.799330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.861329,2025-11-11T10:38:07.861330,0.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:07.991329,2025-11-11T10:38:07.993330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.113329,2025-11-11T10:38:08.112330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.352329,2025-11-11T10:38:08.349330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.393329,2025-11-11T10:38:08.390330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.595329,2025-11-11T10:38:08.595330,0.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.676329,2025-11-11T10:38:08.672330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.707329,2025-11-11T10:38:08.706330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.829329,2025-11-11T10:38:08.831330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.916329,2025-11-11T10:38:08.915330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:08.942329,2025-11-11T10:38:08.946330,4.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.064329,2025-11-11T10:38:09.067330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.108329,2025-11-11T10:38:09.112330,4.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.156329,2025-11-11T10:38:09.157330,1.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.220329,2025-11-11T10:38:09.219330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.429329,2025-11-11T10:38:09.425330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.474329,2025-11-11T10:38:09.473330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.550329,2025-11-11T10:38:09.549330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.866329,2025-11-11T10:38:09.868330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.941329,2025-11-11T10:38:09.940330,0.9990000000000001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:09.998329,2025-11-11T10:38:09.998330,0.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.110329,2025-11-11T10:38:10.113330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.153329,2025-11-11T10:38:10.156330,3.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.394329,2025-11-11T10:38:10.392330,1.9989999999999999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.550329,2025-11-11T10:38:10.551330,1.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.631329,2025-11-11T10:38:10.628330,2.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.665329,2025-11-11T10:38:10.661330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.824329,2025-11-11T10:38:10.826330,2.0010000000000003
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:10.904329,2025-11-11T10:38:10.900330,3.999
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.115329,2025-11-11T10:38:11.116330,1.001
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.268330,2025-11-11T10:38:11.266330,2.0
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.355330,2025-11-11T10:38:11.359330,4.0
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.540330,2025-11-11T10:38:11.539330,1.0
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.585330,2025-11-11T10:38:11.585330,0.0
S20251110_S3_P13_run1,5e4a44,5E4A44,2025-11-11T10:38:11.666330,2025-11-11T10:38:11.671330,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:05.840328,2025-11-11T10:38:05.836328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:05.912328,2025-11-11T10:38:05.909328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:05.945328,2025-11-11T10:38:05.945328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:05.989328,2025-11-11T10:38:05.986328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.040328,2025-11-11T10:38:06.035328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.067328,2025-11-11T10:38:06.072328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.116328,2025-11-11T10:38:06.114328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.193328,2025-11-11T10:38:06.189328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.311328,2025-11-11T10:38:06.316328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.381328,2025-11-11T10:38:06.381328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.426328,2025-11-11T10:38:06.427328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.464328,2025-11-11T10:38:06.462328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.548328,2025-11-11T10:38:06.547328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.641328,2025-11-11T10:38:06.636328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.678328,2025-11-11T10:38:06.673328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.754328,2025-11-11T10:38:06.758328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:06.944328,2025-11-11T10:38:06.943328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.040328,2025-11-11T10:38:07.040328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.073328,2025-11-11T10:38:07.070328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.181328,2025-11-11T10:38:07.183328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.307328,2025-11-11T10:38:07.312328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.358328,2025-11-11T10:38:07.356328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.431328,2025-11-11T10:38:07.429328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.592328,2025-11-11T10:38:07.587328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.625328,2025-11-11T10:38:07.630328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.675328,2025-11-11T10:38:07.678328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.710328,2025-11-11T10:38:07.710328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.828328,2025-11-11T10:38:07.827328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.947328,2025-11-11T10:38:07.944328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:07.997328,2025-11-11T10:38:07.999328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.076328,2025-11-11T10:38:08.071328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.192328,2025-11-11T10:38:08.190328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.277328,2025-11-11T10:38:08.275328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.314328,2025-11-11T10:38:08.314328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.353328,2025-11-11T10:38:08.356328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.396328,2025-11-11T10:38:08.393328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.434328,2025-11-11T10:38:08.429328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.464328,2025-11-11T10:38:08.465328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.511328,2025-11-11T10:38:08.511328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.596328,2025-11-11T10:38:08.593328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:08.832328,2025-11-11T10:38:08.828328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.107328,2025-11-11T10:38:09.109328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.185328,2025-11-11T10:38:09.184328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.230328,2025-11-11T10:38:09.226328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.314328,2025-11-11T10:38:09.318328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.429328,2025-11-11T10:38:09.429328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.461328,2025-11-11T10:38:09.466328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.505328,2025-11-11T10:38:09.510328,5.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.550328,2025-11-11T10:38:09.547328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.601328,2025-11-11T10:38:09.598328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.637328,2025-11-11T10:38:09.641328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.681328,2025-11-11T10:38:09.678328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.757328,2025-11-11T10:38:09.753328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.785328,2025-11-11T10:38:09.788328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.829328,2025-11-11T10:38:09.825328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.903328,2025-11-11T10:38:09.907328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:09.957328,2025-11-11T10:38:09.959328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.078328,2025-11-11T10:38:10.076328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.144328,2025-11-11T10:38:10.145328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.222328,2025-11-11T10:38:10.225328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.276328,2025-11-11T10:38:10.275328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.345328,2025-11-11T10:38:10.348328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.393328,2025-11-11T10:38:10.390328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.512328,2025-11-11T10:38:10.514328,2.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.587328,2025-11-11T10:38:10.587328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.715328,2025-11-11T10:38:10.711328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:10.868328,2025-11-11T10:38:10.868328,0.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.041328,2025-11-11T10:38:11.040328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.145328,2025-11-11T10:38:11.144328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.190328,2025-11-11T10:38:11.186328,4.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.275328,2025-11-11T10:38:11.274328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.345328,2025-11-11T10:38:11.348328,3.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.544328,2025-11-11T10:38:11.545328,1.0
S20251110_S3_P13_run2,5e4a44,5E4A44,2025-11-11T10:38:11.592328,2025-11-11T10:38:11.591328,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:05.839331,2025-11-11T10:38:05.836331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:05.948331,2025-11-11T10:38:05.951331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:05.994331,2025-11-11T10:38:05.994331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.081331,2025-11-11T10:38:06.076331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.161331,2025-11-11T10:38:06.156331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.321331,2025-11-11T10:38:06.321331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.401331,2025-11-11T10:38:06.404331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.431331,2025-11-11T10:38:06.426331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.551331,2025-11-11T10:38:06.553331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.588331,2025-11-11T10:38:06.592331,4.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.788331,2025-11-11T10:38:06.791331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.877331,2025-11-11T10:38:06.879331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:06.921331,2025-11-11T10:38:06.920331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.232331,2025-11-11T10:38:07.227331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.364331,2025-11-11T10:38:07.362331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.429331,2025-11-11T10:38:07.428331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.472331,2025-11-11T10:38:07.467331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.556331,2025-11-11T10:38:07.556331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.675331,2025-11-11T10:38:07.671331,4.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.788331,2025-11-11T10:38:07.789331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:07.997331,2025-11-11T10:38:07.998331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.029331,2025-11-11T10:38:08.034331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.191331,2025-11-11T10:38:08.189331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.241331,2025-11-11T10:38:08.238331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.388331,2025-11-11T10:38:08.386331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.598331,2025-11-11T10:38:08.600331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.636331,2025-11-11T10:38:08.637331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.763331,2025-11-11T10:38:08.764331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.841331,2025-11-11T10:38:08.842331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.919331,2025-11-11T10:38:08.922331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.953331,2025-11-11T10:38:08.951331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:08.996331,2025-11-11T10:38:08.998331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.067331,2025-11-11T10:38:09.067331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.226331,2025-11-11T10:38:09.231331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.268331,2025-11-11T10:38:09.272331,4.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.595331,2025-11-11T10:38:09.598331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.667331,2025-11-11T10:38:09.667331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.746331,2025-11-11T10:38:09.746331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.791331,2025-11-11T10:38:09.791331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:09.999331,2025-11-11T10:38:10.000331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.043331,2025-11-11T10:38:10.043331,0.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.081331,2025-11-11T10:38:10.078331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.238331,2025-11-11T10:38:10.239331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.274331,2025-11-11T10:38:10.279331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.644331,2025-11-11T10:38:10.643331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.827331,2025-11-11T10:38:10.829331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:10.987331,2025-11-11T10:38:10.989331,2.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.077331,2025-11-11T10:38:11.074331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.194331,2025-11-11T10:38:11.195331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.278331,2025-11-11T10:38:11.275331,3.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.361331,2025-11-11T10:38:11.362331,1.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.557331,2025-11-11T10:38:11.552331,5.0
S20251110_S3_P13_run3,5e4a44,5E4A44,2025-11-11T10:38:11.584331,2025-11-11T10:38:11.587331,3.0
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:05.722329,2025-11-11T10:38:05.718328,4.001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:05.786329,2025-11-11T10:38:05.787328,0.9990000000000001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.026329,2025-11-11T10:38:06.027328,0.9990000000000001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.204329,2025-11-11T10:38:06.201328,3.0010000000000003
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.236329,2025-11-11T10:38:06.238328,1.9989999999999999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.270329,2025-11-11T10:38:06.274328,3.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.355329,2025-11-11T10:38:06.353328,2.0010000000000003
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.432329,2025-11-11T10:38:06.432328,0.001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.520329,2025-11-11T10:38:06.521328,0.9990000000000001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.546329,2025-11-11T10:38:06.551328,4.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.587329,2025-11-11T10:38:06.589328,1.9989999999999999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.874329,2025-11-11T10:38:06.879328,4.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:06.919329,2025-11-11T10:38:06.923328,3.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.028329,2025-11-11T10:38:07.029328,0.9990000000000001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.072329,2025-11-11T10:38:07.070328,2.0010000000000003
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.270329,2025-11-11T10:38:07.268328,2.0010000000000003
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.394329,2025-11-11T10:38:07.396328,1.9989999999999999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.438329,2025-11-11T10:38:07.443328,4.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.479329,2025-11-11T10:38:07.484328,4.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.594329,2025-11-11T10:38:07.594328,0.001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.678329,2025-11-11T10:38:07.682328,3.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.789329,2025-11-11T10:38:07.793328,3.999
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.838329,2025-11-11T10:38:07.834328,4.001
S20251110_S3_P14_run1,5e4a44,5E4A44,2025-11-11T10:38:07.994328,2025-11-11T10:38:07.989328,5.0
